client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,Age,property_count,total_investment,average_property_price,average_floor_area,Cluster
C0212,Individual,Jacob,Wood,,M,USA,California,Home,4,No,Agency,,3,1068278.76,356092.92,1224.68,0
C0213,Individual,Jason,Gray,,M,USA,Florida,Investment,5,No,Agency,,3,809691.13,269897.04333333333,897.3100000000001,1
C0214,Individual,Helen,Wood,,F,Belgium,Brussels,Investment,5,No,Website,,3,1070534.6400000001,356844.88000000006,1179.5233333333333,1
C0215,Individual,Lauren,Foster,1999-07-11,F,Germany,Hamburg,Investment,4,No,Website,27.0,3,1032856.46,344285.48666666663,1110.27,1
C0216,Individual,Albert,Hansen,,M,USA,Utah,Home,1,No,Website,,4,1352642.3399999999,338160.58499999996,1063.04,0
C0217,Individual,Deborah,Miller,1984-07-11,F,USA,Colorado,Home,3,No,Website,42.0,4,1238434.91,309608.7275,1019.1225,0
C0218,Individual,Shirley,Anderson,,F,USA,California,Home,2,No,Website,,3,836639.27,278879.75666666665,913.6700000000001,0
C0219,Individual,William,Turner,,M,USA,California,Home,4,No,Website,,4,1267653.57,316913.3925,1035.1925,0
C0220,Individual,Walter,Phillips,1951-06-06,M,Canada,Ontario,Investment,1,No,Website,75.0,3,1060812.68,353604.2266666666,1101.55,1
C0221,Corporate,Atlas,Co,,F,USA,California,Home,5,No,Website,,4,1377133.5999999999,344283.39999999997,1186.5225,3
C0222,Individual,Christopher,Stone,1956-11-08,M,USA,Utah,Investment,3,No,Agency,70.0,3,1223560.82,407853.6066666667,1517.47,2
C0223,Individual,Patrick,Hansen,1973-11-12,M,USA,Colorado,Investment,3,Yes,Website,53.0,4,969341.87,242335.4675,837.5225,1
C0224,Individual,Nathan,Richardson,,M,USA,Colorado,Home,5,No,Website,,3,1189255.63,396418.5433333333,1330.2166666666667,2
C0225,Individual,Evelyn,Reyes,,F,USA,California,Home,1,Yes,Agency,,4,1120626.94,280156.735,905.7525,0
C0226,Individual,Julia,Jordan,1958-07-11,F,USA,Colorado,Home,2,No,Website,68.0,3,1571251.03,523750.3433333333,1599.3433333333332,2
C0227,Individual,Rachel,Evans,,F,USA,Arizona,Home,5,Yes,Website,,3,942245.37,314081.79,1104.51,0
C0228,Individual,Hannah,Owens,,F,USA,Oregon,Investment,4,No,Website,,3,606605.72,202201.90666666665,610.62,1
C0229,Individual,Jose,Turner,,M,USA,Colorado,Investment,5,No,Website,,3,892220.13,297406.71,900.46,1
C0230,Corporate,Forsyte,Co,,M,USA,Nevada,Investment,4,Yes,Website,,4,1457429.02,364357.255,1104.2925,3
C0231,Individual,Ronald,Rogers,,M,Denmark,Central Denmark,Investment,2,Yes,Website,,3,729893.08,243297.69333333333,849.6366666666667,1
C0232,Individual,Megan,Kim,1962-05-04,F,USA,California,Home,3,Yes,Website,64.0,4,1276710.4900000002,319177.62250000006,1036.6525,0
C0233,Individual,Larry,Garcia,1997-09-10,M,France,Provence,Home,4,Yes,Website,29.0,4,1105806.54,276451.635,914.3125,0
C0234,Individual,Andrea,Hughes,1979-03-02,F,USA,New York,Home,1,Yes,Website,47.0,3,839967.04,279989.01333333337,973.09,0
C0235,Individual,Kenneth,Allen,1949-10-10,M,USA,California,Home,5,No,Website,77.0,4,1268586.58,317146.645,1092.085,0
C0236,Individual,Gerald,Howard,1972-08-10,M,Canada,Manitoba,Home,3,No,Agency,54.0,3,1321475.69,440491.89666666667,1449.5,2
C0237,Individual,Jason,Nelson,1984-11-03,M,USA,California,Home,5,Yes,Website,42.0,3,1392353.31,464117.77,1630.1366666666665,2
C0238,Individual,Amber,Patterson,1982-01-08,F,USA,Virginia,Home,4,Yes,Agency,44.0,3,1125732.72,375244.24,1125.17,0
C0239,Individual,Megan,Baker,,F,USA,Oregon,Home,3,Yes,Website,,4,1352763.67,338190.9175,1011.5799999999999,0
C0240,Individual,Amber,Morales,,F,USA,Colorado,Investment,3,No,Website,,3,935028.28,311676.0933333333,1022.67,1
C0241,Individual,Kelly,Anderson,,F,Mexico,Nuevo Leon,Home,5,Yes,Website,,3,1025934.71,341978.23666666663,1110.27,0
C0242,Individual,Stephen,Peterson,,M,USA,Utah,Home,3,Yes,Agency,,4,1358315.73,339578.9325,1191.1025,0
C0243,Individual,Nancy,Patterson,1978-07-11,F,USA,Utah,Home,2,No,Website,48.0,4,1382777.8900000001,345694.47250000003,1286.2725,2
C0244,Individual,Joyce,Pierce,1998-08-03,F,USA,California,Home,1,No,Website,28.0,3,1046652.28,348884.0933333333,1095.0333333333335,0
C0245,Individual,Sean,Long,1974-01-07,M,USA,Nevada,Investment,4,No,Agency,52.0,3,1354584.5,451528.1666666667,1439.256666666667,2
C0246,Individual,Stephen,Pierce,,M,France,Normandy,Home,1,Yes,Agency,,3,1024485.26,341495.08666666667,1117.9399999999998,0
C0247,Individual,Kevin,Morris,,M,USA,California,Home,1,No,Website,,4,1696540.52,424135.13,1458.93,2
C0248,Individual,Carl,Collins,1968-12-09,M,USA,Florida,Home,4,Yes,Agency,58.0,3,1035934.63,345311.54333333333,1224.68,0
C0249,Individual,Stephanie,Montgomery,1968-12-05,F,USA,California,Investment,4,No,Agency,58.0,4,1142995.52,285748.88,1027.3249999999998,1
C0250,Individual,Justin,Stewart,,M,UK,England,Home,2,No,Agency,,3,982306.66,327435.55333333334,1076.69,0
C0251,Individual,Janice,Chavez,1976-08-11,F,USA,Utah,Home,5,No,Website,50.0,3,463611.95,154537.31666666668,564.01,0
C0252,Individual,Elizabeth,Rogers,,F,USA,Nevada,Investment,2,No,Website,,3,1082221.48,360740.49333333335,1209.64,1
C0253,Individual,Betty,Hughes,,F,USA,Virginia,Home,4,No,Website,,4,1239226.11,309806.5275,1052.8325,0
C0254,Individual,Rachel,Freeman,,F,USA,Florida,Home,5,No,Website,,4,1332152.57,333038.1425,1096.3725,0
C0255,Individual,Sara,Jones,1961-02-08,F,UK,England,Investment,3,Yes,Client,65.0,4,1689083.06,422270.765,1253.3075,2
C0256,Individual,Anthony,Hughes,1990-12-10,M,USA,California,Home,1,Yes,Website,36.0,3,1150229.15,383409.7166666666,1281.3166666666666,0
C0257,Individual,Nicholas,Kim,,M,USA,California,Home,1,No,Website,,3,1145456.23,381818.74333333335,1277.84,0
C0258,Individual,Carl,Murray,,M,UK,Northern Ireland,Home,4,Yes,Agency,,3,1001712.37,333904.12333333335,1173.1833333333334,0
C0259,Individual,Emma,Chavez,,F,USA,Oregon,Home,4,No,Website,,3,779396.4099999999,259798.80333333332,842.68,0
C0260,Individual,Rebecca,Wood,1946-08-04,F,USA,Nevada,Investment,3,No,Website,80.0,4,1057192.79,264298.1975,820.9225,1
C0261,Corporate,Celera,Co,,F,USA,Florida,Investment,4,Yes,Website,,4,2094623.1,523655.775,1676.3825,3
C0262,Individual,Billy,Bryant,,M,USA,Oregon,Home,2,No,Website,,3,1233260.4,411086.8,1359.24,2
C0263,Individual,Anthony,Garcia,1981-08-02,M,USA,Nevada,Investment,2,Yes,Website,45.0,3,969140.41,323046.80333333334,1016.7633333333333,1
C0264,Individual,Melissa,Baker,1992-09-12,F,USA,Colorado,Home,2,Yes,Agency,34.0,4,1127766.02,281941.505,972.245,0
C0265,Corporate,Celera,Co,,M,Belgium,Flanders,Home,1,No,Website,,4,1708031.99,427007.9975,1293.0725,3
C0266,Individual,Aaron,Owens,,M,USA,California,Home,5,Yes,Agency,,3,931646.38,310548.79333333333,1078.7866666666666,0
C0267,Individual,Judy,Howard,1948-11-12,F,USA,Utah,Home,4,Yes,Agency,78.0,4,1314495.01,328623.7525,1096.12,0
C0268,Individual,Danielle,Carter,,F,USA,Georgia,Investment,3,No,Website,,4,1108939.8599999999,277234.96499999997,900.39,1
C0269,Individual,David,Stewart,1969-02-04,M,USA,New York,Home,2,No,Agency,57.0,3,1049110.08,349703.36000000004,1076.69,0
C0270,Individual,Megan,Allen,,F,USA,Florida,Home,5,No,Website,,3,924009.9,308003.3,983.4266666666667,0
C0271,Individual,Laura,Hughes,,F,USA,California,Investment,3,No,Agency,,4,1295689.37,323922.3425,1024.3375,1
C0272,Individual,Pamela,Green,1993-08-03,F,UK,Scotland,Home,5,Yes,Website,33.0,4,1439584.37,359896.0925,1248.58,2
C0273,Individual,Paul,Morales,,M,Denmark,Zealand,Investment,2,No,Website,,3,682452.64,227484.21333333335,801.46,1
C0274,Individual,Raymond,Young,1950-10-01,M,USA,Florida,Home,2,No,Website,76.0,3,1343449.34,447816.4466666667,1467.89,2
C0275,Individual,William,Thompson,,M,USA,Oregon,Home,1,Yes,Website,,4,1237500.3,309375.075,1177.3375,0
C0276,Individual,Gloria,Harris,,F,USA,Washington,Home,5,No,Website,,3,1011195.98,337065.32666666666,1164.9766666666667,0
C0277,Individual,Jordan,Garcia,,M,USA,Colorado,Investment,1,Yes,Agency,,3,1123449.53,374483.1766666667,1286.4266666666667,1
C0278,Individual,Margaret,Foster,1955-08-03,F,USA,California,Investment,2,Yes,Website,71.0,3,1442538.67,480846.2233333333,1685.2766666666666,2
C0279,Individual,Heather,Montgomery,,F,USA,Oregon,Home,1,No,Website,,3,1012986.25,337662.0833333333,1170.3533333333332,0
C0280,Individual,Nathan,Price,,M,USA,Florida,Home,4,No,Client,,4,1282020.93,320505.2325,1154.2525,0
C0281,Individual,Katherine,Phillips,,F,USA,California,Home,1,Yes,Agency,,3,1256275.37,418758.4566666667,1388.4566666666667,2
C0282,Individual,Emily,Owens,,F,USA,California,Investment,1,No,Website,,4,973863.8,243465.95,858.9825,1
C0283,Individual,Susan,Edwards,1962-05-12,F,USA,Arizona,Home,2,Yes,Agency,64.0,4,1118599.47,279649.8675,922.54,0
C0284,Individual,Patrick,Owens,,M,USA,Arizona,Home,4,No,Client,,4,1251975.85,312993.9625,994.0725,0
C0285,Individual,Billy,Parker,1999-03-09,M,France,Ile-de-France,Investment,3,No,Website,27.0,4,1679056.13,419764.0325,1423.1725,2
C0286,Individual,Noah,Brooks,,M,UK,Scotland,Home,1,No,Agency,,3,859353.0900000001,286451.03,988.6033333333334,0
C0287,Individual,Joan,Bell,1990-06-10,F,Australia,New South Wales,Home,5,No,Website,36.0,3,1171265.03,390421.6766666667,1205.9633333333334,0
C0288,Individual,Kevin,Freeman,1997-11-03,M,USA,Colorado,Investment,4,No,Agency,29.0,4,1364289.23,341072.3075,1198.3725,1
C0289,Individual,Laura,Hayes,,F,USA,California,Investment,5,No,Agency,,4,1533862.35,383465.5875,1200.2725,1
C0290,Individual,Ryan,Watson,1962-01-01,M,USA,California,Home,2,No,Website,64.0,3,1215398.18,405132.7266666666,1337.1733333333334,2
C0291,Individual,James,Bryant,1953-07-06,M,USA,Nevada,Home,2,No,Agency,73.0,3,1322506.76,440835.58666666667,1523.6933333333334,2
C0292,Individual,Karen,Watson,1945-12-02,F,USA,California,Home,1,No,Agency,81.0,4,1442818.3399999999,360704.58499999996,1084.0625,0
C0293,Individual,Ruth,Collins,1993-07-01,F,USA,California,Investment,4,No,Website,33.0,4,1580876.65,395219.1625,1299.3274999999999,2
C0294,Individual,Nicholas,Reyes,,M,USA,Nevada,Home,3,Yes,Website,,4,1027250.91,256812.7275,825.1324999999999,0
C0295,Individual,Roger,Harris,1967-09-07,M,Russia,Tatarstan,Home,3,No,Agency,59.0,3,1350375.73,450125.24333333335,1413.8666666666668,2
C0296,Individual,Mark,Young,1984-04-06,M,Canada,Manitoba,Home,1,Yes,Client,42.0,3,1142875.46,380958.48666666663,1238.0233333333333,0
C0297,Individual,Julia,Murray,,F,UK,Wales,Investment,5,No,Agency,,4,1709184.75,427296.1875,1422.9925,2
C0298,Individual,Sarah,Patterson,1972-11-10,F,USA,Oregon,Home,3,No,Website,54.0,4,1262479.23,315619.8075,1069.63,0
C0299,Individual,Barbara,Davis,1977-05-03,F,UK,Wales,Home,5,No,Agency,49.0,4,1177661.76,294415.44,948.7574999999999,0
C0300,Individual,Zachary,Peterson,1959-04-11,M,Canada,Alberta,Home,5,Yes,Website,67.0,3,844956.55,281652.18333333335,877.9633333333333,0
C0301,Individual,Lisa,Alexander,1959-03-02,F,USA,Virginia,Home,4,No,Agency,67.0,3,1045776.52,348592.17333333334,1286.4266666666667,0
C0302,Individual,Maria,Edwards,,F,USA,Utah,Investment,1,No,Agency,,4,1654300.33,413575.0825,1239.145,2
C0303,Individual,Betty,Owens,1957-07-10,F,USA,Virginia,Investment,5,Yes,Website,69.0,4,1519113.12,379778.28,1242.0825,1
C0304,Individual,Patrick,Morris,,M,USA,California,Investment,1,No,Agency,,4,1685753.28,421438.32,1333.5625,2
C0305,Individual,Emily,Kim,,F,USA,Arizona,Home,1,No,Website,,3,1327736.23,442578.74333333335,1493.243333333333,2
C0306,Individual,Samuel,Foster,1988-04-05,M,USA,California,Home,1,No,Client,38.0,4,1399698.79,349924.6975,1075.5049999999999,0
C0307,Individual,Samuel,Freeman,,M,USA,California,Home,5,Yes,Client,,4,1490170.3800000001,372542.59500000003,1167.105,2
C0308,Individual,Catherine,Roberts,1972-10-10,F,Belgium,Flanders,Investment,4,Yes,Agency,54.0,3,1176582.54,392194.18,1343.8166666666666,1
C0309,Individual,Stephanie,Cox,,F,USA,Washington,Home,4,No,Agency,,3,1382649.58,460883.19333333336,1412.2166666666665,2
C0310,Individual,Edward,Weaver,1992-05-02,M,UK,Northern Ireland,Home,3,No,Website,34.0,3,1389329.62,463109.87333333335,1565.3233333333335,2
C0311,Individual,Justin,Anderson,1952-03-09,M,USA,Georgia,Home,2,No,Website,74.0,4,1632999.56,408249.89,1312.8225,2
C0312,Individual,Zachary,Cooper,,M,USA,Nevada,Home,3,Yes,Website,,4,1105668.66,276417.165,962.3199999999999,0
C0313,Corporate,Stratos,Co,1974-04-12,M,USA,California,Home,1,No,Agency,52.0,3,1091085.9300000002,363695.31000000006,1190.3133333333333,3
C0314,Individual,Andrew,Jones,,M,USA,Washington,Investment,4,No,Agency,,3,1040795.02,346931.67333333334,1138.4233333333334,1
C0315,Individual,Michael,Phillips,,M,Mexico,Baja California,Investment,5,No,Website,,4,1178606.56,294651.64,979.6775,1
C0316,Individual,Brandon,Martin,,M,UK,Scotland,Investment,4,Yes,Website,,4,1792447.27,448111.8175,1338.8999999999999,2
C0317,Individual,Amber,Hansen,,F,USA,California,Investment,2,Yes,Website,,3,1248444.31,416148.10333333333,1451.2533333333333,2
C0318,Individual,Amy,Peterson,,F,Germany,Berlin,Home,5,No,Website,,3,871968.67,290656.2233333333,927.6066666666666,0
C0319,Corporate,Zynex,Co,1995-11-12,F,USA,Texas,Home,5,Yes,Website,31.0,4,2061054.65,515263.6625,1726.0575,3
C0320,Individual,Tyler,Cox,1984-12-01,M,USA,Texas,Home,3,Yes,Client,42.0,3,1317732.09,439244.03,1465.92,2
C0321,Individual,Jesse,Cook,1992-01-12,M,USA,California,Investment,2,No,Agency,34.0,4,1701753.71,425438.4275,1321.76,2
C0322,Individual,Deborah,Moore,,F,USA,California,Home,2,Yes,Website,,3,1347002.93,449000.9766666666,1445.2933333333333,2
C0323,Individual,Samantha,Hayes,,F,USA,California,Investment,2,Yes,Website,,3,1230825.62,410275.2066666667,1308.5133333333333,1
C0324,Individual,Raymond,Parker,,M,USA,Washington,Home,4,No,Website,,3,1147121.25,382373.75,1313.16,2
C0325,Individual,Maria,Flores,,F,USA,California,Home,5,Yes,Agency,,4,1205175.56,301293.89,1030.1225,0
C0326,Individual,Daniel,Reed,1958-05-10,M,USA,Oregon,Investment,4,Yes,Agency,68.0,4,1321975.5,330493.875,1028.1275,1
C0327,Individual,Elizabeth,Ward,1961-07-09,F,UK,Scotland,Home,1,No,Agency,65.0,4,1116366.72,279091.68,933.355,0
C0328,Individual,William,Young,,M,USA,California,Home,1,Yes,Client,,4,1356560.31,339140.0775,1030.21,0
C0329,Individual,Diane,Morales,1998-10-05,F,Germany,Hesse,Home,3,No,Agency,28.0,3,770062.4,256687.46666666667,922.6666666666666,0
C0330,Individual,Christian,Richardson,,M,USA,California,Home,1,No,Website,,4,1331463.63,332865.9075,1146.9925,0
C0331,Individual,Ann,Martin,,F,USA,California,Investment,3,No,Agency,,4,1546334.4,386583.6,1259.95,2
C0332,Individual,Christopher,Price,,M,USA,Texas,Investment,3,No,Website,,3,1209987.46,403329.1533333333,1435.6633333333332,1
C0333,Individual,Helen,Hall,,F,UK,Wales,Home,3,No,Website,,3,1118960.06,372986.6866666667,1203.39,0
C0334,Individual,Andrew,Roberts,1950-08-01,M,USA,Arizona,Investment,3,No,Agency,76.0,4,1445655.93,361413.9825,1047.99,1
C0335,Individual,Charles,Morris,,M,USA,Arizona,Home,4,No,Website,,4,1478341.12,369585.28,1190.4075,2
C0336,Individual,Karen,Price,,F,USA,California,Investment,5,No,Agency,,3,1163690.5899999999,387896.8633333333,1226.8766666666668,1
C0337,Individual,Nathan,Alexander,,M,USA,Arizona,Home,3,Yes,Website,,3,759310.2,253103.4,893.3766666666667,0
C0338,Individual,Patrick,Flores,,M,USA,California,Home,5,Yes,Website,,4,1488671.1300000001,372167.78250000003,1227.17,2
C0339,Individual,Keith,King,1963-10-05,M,USA,Utah,Investment,5,No,Agency,63.0,4,1548824.23,387206.0575,1170.135,1
C0340,Individual,Daniel,Garcia,,M,USA,California,Investment,2,No,Agency,,3,1047500.4199999999,349166.80666666664,1263.5766666666666,1
C0341,Individual,Carl,Chavez,1982-11-10,M,USA,California,Investment,4,No,Agency,44.0,4,1679555.42,419888.855,1293.0725,2
C0342,Individual,Kevin,Hughes,,M,USA,California,Investment,2,No,Client,,3,1290567.3900000001,430189.13000000006,1286.43,1
C0343,Individual,Joyce,Thompson,,F,USA,California,Home,2,No,Website,,4,1630923.97,407730.9925,1374.585,2
C0344,Individual,Joshua,Jackson,,M,Canada,British Columbia,Home,2,Yes,Website,,4,1276344.68,319086.17,1059.9375,0
C0345,Individual,Stephanie,Hall,,F,USA,New York,Home,4,Yes,Website,,3,1339687.25,446562.4166666667,1510.3766666666668,2
C0346,Individual,Amy,Nelson,1963-06-02,F,USA,California,Home,5,No,Agency,63.0,3,1174812.8599999999,391604.2866666666,1271.67,2
C0347,Individual,Mark,Reyes,,M,USA,Washington,Home,3,Yes,Website,,3,1378006.45,459335.48333333334,1471.6200000000001,2
C0348,Individual,Jack,Pierce,,M,USA,Colorado,Investment,5,Yes,Agency,,4,1482633.92,370658.48,1246.7075,1
C0349,Individual,Paul,Jackson,,M,USA,Arizona,Home,2,Yes,Agency,,3,1065745.84,355248.61333333334,1124.5,0
C0350,Individual,Richard,Jones,1992-12-11,M,USA,Arizona,Home,2,No,Agency,34.0,3,1066408.3,355469.43333333335,1206.2733333333333,0
C0351,Individual,Michelle,Watson,,F,USA,Oregon,Home,5,No,Agency,,4,1551113.76,387778.44,1260.0625,2
C0352,Individual,Judith,Williams,,F,USA,Nevada,Investment,3,No,Agency,,3,1339830.04,446610.01333333337,1447.82,2
C0353,Individual,Anna,Murray,,F,USA,Arizona,Home,2,No,Agency,,3,889855.16,296618.38666666666,980.8699999999999,0
C0354,Individual,Kimberly,Turner,,F,USA,California,Home,4,No,Website,,3,962196.6000000001,320732.2,1059.1499999999999,0
C0355,Individual,Henry,Alexander,,M,Mexico,Baja California,Investment,1,No,Website,,3,1029593.97,343197.99,1273.45,1
C0356,Individual,Andrea,Kim,1976-06-06,F,USA,Georgia,Home,3,No,Website,50.0,4,964351.9,241087.975,816.16,0
C0357,Individual,Danielle,Griffin,1988-04-09,F,USA,California,Home,3,No,Website,38.0,3,970629.22,323543.0733333333,1059.3466666666666,0
C0358,Individual,Katherine,Griffin,,F,Australia,New South Wales,Home,3,Yes,Agency,,3,1150919.74,383639.91333333333,1240.6066666666666,0
C0359,Individual,Julie,Cooper,1951-03-10,F,USA,California,Investment,1,No,Agency,75.0,3,1098189.8900000001,366063.2966666667,1308.5133333333333,1
C0360,Individual,Laura,Baker,1948-09-09,F,USA,Utah,Home,2,Yes,Agency,78.0,4,1978026.48,494506.62,1676.3825,2
C0361,Individual,Nicholas,Miller,1958-09-08,M,UK,England,Home,1,Yes,Website,68.0,4,1468372.25,367093.0625,1222.5974999999999,2
C0362,Individual,Betty,Moore,2000-09-06,F,USA,Utah,Home,4,No,Website,26.0,3,1129669.4,376556.4666666666,1162.6166666666666,0
C0363,Individual,Christine,Edwards,,F,USA,Utah,Investment,2,No,Client,,4,1232301.44,308075.36,929.6975,1
C0364,Individual,George,Gray,1944-03-02,M,USA,Texas,Home,2,No,Website,82.0,4,1492505.18,373126.295,1261.78,2
C0365,Individual,Brandon,Morales,1962-02-11,M,USA,Colorado,Investment,5,No,Agency,64.0,3,951259.9,317086.63333333336,1164.9766666666667,1
C0366,Individual,Keith,Long,,M,USA,California,Home,4,No,Website,,3,1420135.32,473378.44,1452.2633333333333,2
C0367,Individual,Samuel,Collins,,M,USA,California,Investment,4,No,Agency,,4,1662617.88,415654.47,1269.065,2
C0368,Individual,Betty,Scott,1992-08-11,F,USA,California,Home,4,Yes,Agency,34.0,4,1494552.45,373638.1125,1136.215,2
C0369,Individual,Helen,Murray,1954-10-01,F,USA,Utah,Home,2,Yes,Agency,72.0,4,1586439.08,396609.77,1333.5625,2
C0370,Individual,Michelle,Brooks,,F,Russia,Krasnodar Krai,Home,1,No,Website,,4,1613633.3900000001,403408.34750000003,1334.8775,2
C0371,Individual,Ryan,Moore,,M,Belgium,Wallonia,Investment,3,No,Agency,,3,827208.61,275736.2033333333,842.68,1
C0372,Individual,Teresa,Nelson,,F,Belgium,Flanders,Investment,1,No,Agency,,3,1280128.06,426709.35333333333,1361.7433333333333,2
C0373,Individual,Karen,Morales,,F,USA,Georgia,Home,2,No,Agency,,3,1047277.1799999999,349092.3933333333,1160.5133333333333,0
C0374,Individual,Madison,Hughes,1993-11-07,F,Australia,New South Wales,Investment,4,Yes,Agency,33.0,4,916825.86,229206.465,735.11,1
C0375,Individual,Kyle,Thompson,,M,USA,California,Investment,4,No,Website,,3,1178580.6400000001,392860.2133333334,1224.68,1
C0376,Individual,Shirley,Smith,,F,USA,California,Home,3,No,Website,,3,1182808.29,394269.43,1361.7433333333333,2
C0377,Individual,Charles,Patterson,,M,USA,Washington,Home,4,No,Website,,3,822780.32,274260.10666666663,904.0466666666667,0
C0378,Individual,Heather,Anderson,,F,USA,California,Investment,3,Yes,Website,,3,812387.51,270795.83666666667,983.4266666666667,1
C0379,Corporate,Optima,Co,,M,USA,California,Investment,2,Yes,Client,,4,1254919.3599999999,313729.83999999997,1115.505,3
C0380,Individual,Evelyn,Chavez,,F,USA,California,Home,3,Yes,Website,,3,939708.87,313236.29,1175.45,0
C0381,Individual,David,Gray,1961-01-08,M,USA,California,Home,5,Yes,Agency,65.0,3,878913.19,292971.0633333333,1188.2333333333333,0
C0382,Individual,Nicholas,Garcia,1975-08-08,M,USA,California,Investment,1,Yes,Agency,51.0,3,980139.25,326713.0833333333,980.8699999999999,1
